"","chr","pos","pval","padj"
"223707","2L",18494828,1.73871827351975e-21,9.33532310234743e-18
"223715","2L",18495149,5.54252378919321e-22,3.24646897668179e-18
"223786","2L",18498312,3.8240222942072e-18,1.05163745744386e-14
"223858","2L",18500518,2.52773238445321e-28,5.12683462611505e-24
"223860","2L",18500576,4.99527213370135e-28,9.51072642110736e-24
"223884","2L",1850184,7.95067497324399e-31,2.73472192329325e-26
"224101","2L",1850904,1.36146665959163e-15,2.12307943076052e-12
"224407","2L",18522128,7.51429659081658e-21,3.56290722211676e-17
"224436","2L",18523832,6.66668978299947e-18,1.73532745723421e-14
"224620","2L",1853271,1.24693552780972e-22,8.34643623158777e-19
"224709","2L",18536221,1.21741310383414e-18,3.70511201028249e-15
"224966","2L",18547449,9.99330007717339e-21,4.62164366872944e-17
"224978","2L",18547820,3.19389618684402e-17,7.16917421331104e-14
"225002","2L",18548531,4.36964195801456e-16,7.60373429858379e-13
"225003","2L",18548556,1.16361995833578e-18,3.55518869732613e-15
"225045","2L",18550223,3.12802804895485e-16,5.61428507667712e-13
"225047","2L",18550259,8.76791369572754e-16,1.42684710765177e-12
"225063","2L",18550634,7.86671599102261e-26,9.82856032116136e-22
"225064","2L",1855064,2.34041433525194e-27,3.92711694651838e-23
"225109","2L",18552628,1.52713799973305e-22,1.00017783352769e-18
"225138","2L",18554355,1.41546453563733e-16,2.73811351172466e-13
"225141","2L",18554367,6.8445642607573e-17,1.42462028015212e-13
"225143","2L",18554380,1.24094571265051e-17,3.05520663975282e-14
"225148","2L",18554409,5.30227918425521e-25,5.6337647316997e-21
"225151","2L",18554437,1.55976330529875e-19,5.68080789116585e-16
"225157","2L",18554719,8.47376974913728e-16,1.38224144973478e-12
"225160","2L",18554953,2.63631075781905e-23,2.00155680292361e-19
"225183","2L",18556073,2.0003768055373e-19,7.10347125006444e-16
"225184","2L",18556207,8.33946624527272e-16,1.36217987126925e-12
"225260","2L",18559654,2.7816850772052e-21,1.43807331444435e-17
"225262","2L",1855972,6.18507664012657e-22,3.59219833962049e-18
"225288","2L",18560761,1.89355998245535e-16,3.56609223969821e-13
"225343","2L",18563154,1.52980960308962e-21,8.29241044809753e-18
"225346","2L",1856348,8.53277804523403e-20,3.2836843199152e-16
"225348","2L",1856354,4.45703642472309e-19,1.4769412302239e-15
"225350","2L",18563606,6.12048035284105e-19,1.97543339849174e-15
"225369","2L",18563988,1.64896407751934e-19,5.97710053837548e-16
"225424","2L",18566979,1.5142177820833e-18,4.50893903192447e-15
"225476","2L",18569383,3.51757103778766e-21,1.78746170272165e-17
"225530","2L",18571217,8.56552596793553e-20,3.29494133873193e-16
"225729","2L",18577742,6.17354109548705e-20,2.44191638931902e-16
"225730","2L",18577818,9.76206681734769e-20,3.70481471747355e-16
"225984","2L",18588481,8.36118282394328e-19,2.62405010178602e-15
"226472","2L",18608132,3.95995286564521e-22,2.3979887030915e-18
"226533","2L",18611244,1.43615338235802e-15,2.22652931420309e-12
"226534","2L",18611293,1.62872989262893e-17,3.90386951732255e-14
"226681","2L",18616407,1.55745567677483e-15,2.39789080326899e-12
"226830","2L",1862127,2.35501233662784e-17,5.4523958800372e-14
"226956","2L",1862514,5.91762321822287e-18,1.5601684614329e-14
"227041","2L",18627325,1.58643995117759e-15,2.43800175380954e-12
"227148","2L",18631103,8.42943107605286e-16,1.37572325629192e-12
"227154","2L",18631367,1.14051798601898e-17,2.83187322913965e-14
"227155","2L",18631377,9.43880355905528e-18,2.38552679812278e-14
"227198","2L",18632720,1.31052187774812e-17,3.20889938264162e-14
"227357","2L",18644388,6.5338750573958e-17,1.36639141280911e-13
"227378","2L",18645206,8.38679589551341e-18,2.13915062887746e-14
"227529","2L",18650450,5.37762079017924e-21,2.63463277341683e-17
"227645","2L",18655028,1.62450950607739e-20,7.22863067956456e-17
"227706","2L",18657118,9.71725217483229e-20,3.69077949386968e-16
"227707","2L",18657149,3.04801201662126e-20,1.28585868173875e-16
"227827","2L",1866364,3.63110602312998e-19,1.22525851555194e-15
"228065","2L",18677139,5.65397073762163e-21,2.75664878563276e-17
"228361","2L",18694908,2.26705713228484e-22,1.43749380815182e-18
"228744","2L",18724959,4.13017926025037e-17,9.03411760901106e-14
"228889","2L",18731590,1.04767571390148e-17,2.62276925068747e-14
"229223","2L",1874916,1.44063825951494e-19,5.283011503376e-16
"229254","2L",18751408,7.21705486323369e-17,1.49269982631565e-13
"229257","2L",18751486,2.32480030789452e-20,1.00229423461978e-16
"229282","2L",18752231,6.4216706738152e-20,2.53050450208711e-16
"229283","2L",18752282,2.26101220886553e-20,9.77476104062848e-17
"229284","2L",18752296,3.15233052966916e-21,1.615217614161e-17
"229285","2L",18752301,3.8699881422264e-20,1.59734987799859e-16
"229287","2L",18752430,9.66727577044198e-21,4.4852086157718e-17
"229290","2L",18752523,1.07629666661077e-28,2.33902944375199e-24
"229291","2L",18752545,5.09788721416861e-26,6.5755284805909e-22
"229293","2L",18752656,9.66958622512048e-24,7.99163805608196e-20
"229304","2L",18752899,5.91984537574417e-24,5.1310635861336e-20
"229319","2L",18753280,2.96664637751095e-22,1.83861792961257e-18
"229320","2L",1875333,2.0087094514123e-19,7.12947927750753e-16
"229321","2L",18753422,1.39702385744325e-19,5.13506017573897e-16
"229326","2L",18753768,4.46410180057587e-20,1.81678440860699e-16
"229327","2L",18753821,5.37743367101711e-20,2.15292221499572e-16
"229331","2L",1875393,3.11307663814678e-18,8.72068358538756e-15
"229346","2L",18754914,6.1575822752546e-23,4.37100101262625e-19
"229395","2L",18756577,7.8797765498019e-21,3.72122246502451e-17
"229550","2L",18766087,2.10979074474332e-17,4.94211791165579e-14
"229580","2L",1876734,2.69136528287404e-27,4.46564345847041e-23
"229940","2L",18784125,2.13676493229521e-18,6.19376874852231e-15
"230311","2L",18806420,2.01863742757561e-16,3.78099579160454e-13
"230313","2L",18806558,1.62930205071954e-15,2.49722024127925e-12
"230315","2L",18806643,3.07520477133076e-21,1.57827347446396e-17
"230322","2L",18807153,3.03522010457169e-16,5.46289232574213e-13
"230418","2L",18811544,3.05618818616708e-21,1.56879844832642e-17
"230867","2L",18831705,4.43059345274843e-22,2.65231405019913e-18
"230887","2L",1883316,6.24508010127581e-16,1.05139245079353e-12
"230892","2L",1883392,6.85224890352482e-18,1.77789934212954e-14
"230950","2L",18841882,1.90659031402173e-19,6.80633296412038e-16
"231018","2L",18846037,2.02677733286917e-22,1.30177818803449e-18
"231391","2L",18863699,3.82002740776737e-16,6.726405755099e-13
"231461","2L",18865889,1.49635322861381e-23,1.1890747894343e-19
"231474","2L",18866319,7.53866109930382e-20,2.9298285887631e-16
"231475","2L",18866413,9.74044150770789e-17,1.954697077616e-13
"231503","2L",18867348,1.03810550707491e-16,2.07090748549748e-13
"231506","2L",18867433,2.02888958816016e-25,2.33609928650581e-21
"231676","2L",18875115,1.78840471409655e-20,7.8945551314387e-17
"231731","2L",18877819,1.78720903901527e-20,7.89050899237743e-17
"231801","2L",18881966,2.67325472259315e-19,9.26369823949207e-16
"231835","2L",18883338,6.89558770303439e-17,1.43365714285347e-13
"231887","2L",18884867,1.70201598233628e-23,1.33932941392635e-19
"231921","2L",18886136,4.38686927783716e-17,9.54316789252571e-14
"232073","2L",18892417,9.53289181966528e-17,1.91767410899677e-13
"232192","2L",18896999,1.52713298017411e-30,4.9289423689986e-26
"232208","2L",18897774,5.37233884340203e-17,1.1457744417633e-13
"232602","2L",1891107,1.09236568888544e-24,1.09134636206491e-20
"232667","2L",18913241,4.65036979388459e-18,1.25544408708633e-14
"233277","2L",18939102,9.02542145423532e-17,1.82506855844545e-13
"233336","2L",18947334,9.55293707470147e-26,1.17586350625339e-21
"233340","2L",18947607,1.0477743631091e-27,1.88450032345635e-23
"233341","2L",18947681,7.77676728231058e-28,1.43992892571533e-23
"233343","2L",18947853,7.67138411386093e-18,1.97197550890782e-14
"233464","2L",18954195,1.1546703020064e-18,3.53051554790299e-15
"233467","2L",18954330,4.22149742566459e-19,1.40436400500756e-15
"233468","2L",18954332,3.21903271803526e-20,1.3517543208626e-16
"233470","2L",18954433,7.53859186653163e-33,3.84041571843867e-28
"233514","2L",18956687,8.85762469874568e-31,3.02095137274682e-26
"233578","2L",18962002,2.08624823845862e-18,6.0603854896819e-15
"233669","2L",18967968,3.32028153993723e-30,9.90152973449858e-26
"233703","2L",18969945,5.54065591471099e-17,1.17856038205684e-13
"233720","2L",18970611,2.33041621558305e-17,5.40208557762689e-14
"233723","2L",18970836,1.23870497520043e-17,3.05022115955217e-14
"233740","2L",18972596,1.1248347884188e-20,5.14613594280031e-17
"233742","2L",18972847,2.82709047264982e-21,1.45914573206475e-17
"234030","2L",18988367,2.44153124948245e-23,1.86519478380658e-19
"234107","2L",18992115,4.21795140466902e-19,1.40367982619995e-15
"234194","2L",18997930,1.15170960628501e-16,2.27569835543607e-13
"234196","2L",18998061,5.88246340471888e-17,1.24340887839713e-13
"234199","2L",18998296,4.10826928900726e-24,3.66536859013953e-20
"234205","2L",189986,1.52660577466187e-22,1.00006091656063e-18
"234208","2L",18999092,1.08193823945829e-23,8.84623498941673e-20
"234209","2L",18999305,2.94814404436246e-23,2.21511088297375e-19
"234210","2L",18999324,1.56833709133949e-21,8.48660734726266e-18
"234211","2L",18999475,5.0526757076326e-20,2.03210942524815e-16
"234214","2L",18999560,2.98310412441676e-18,8.39162136462766e-15
"234215","2L",18999729,3.48536384837095e-17,7.75873995742077e-14
"234216","2L",18999853,5.40540384751921e-17,1.15221791456451e-13
"234219","2L",18999969,1.43398903090322e-17,3.47897898684234e-14
"234221","2L",19000268,3.80726046923023e-16,6.70643137471084e-13
"234222","2L",19000352,1.30409474138995e-17,3.19509904149112e-14
"234223","2L",19000521,2.1437783877706e-16,3.99238018398597e-13
"234231","2L",19000679,2.64984199798969e-20,1.13036439510769e-16
"234237","2L",19001082,2.74182909092292e-18,7.77312319895241e-15
"234252","2L",19002558,1.90562575109111e-19,6.80374863200647e-16
"234256","2L",19002684,4.30132231370943e-18,1.16868953603166e-14
"234260","2L",19002905,4.29276982002183e-22,2.57909101998381e-18
"234344","2L",19008739,1.11193317525416e-19,4.16898888434747e-16
"234470","2L",19016314,1.18199416320719e-18,3.60548289794156e-15
"234592","2L",19024210,1.70730406003465e-19,6.16574515198154e-16
"234593","2L",19024413,4.24653114943587e-19,1.41136346636107e-15
"234631","2L",19026643,3.90319353421439e-20,1.60941085541186e-16
"234633","2L",19026844,1.28209836570412e-18,3.87944417618496e-15
"234634","2L",1902685,3.49225985082952e-18,9.69262108183829e-15
"234635","2L",19026855,2.83307353969726e-16,5.13701251792908e-13
"234655","2L",19028280,7.90855174955318e-28,1.46145860944401e-23
"234684","2L",19029728,1.63648991477819e-32,7.86895383133164e-28
"234686","2L",19029845,1.49706607771816e-33,8.96767707901819e-29
"234692","2L",19030373,4.0744128807357e-28,7.91740813332654e-24
"234698","2L",19031093,8.08995786313281e-19,2.54769625447901e-15
"234710","2L",19032061,2.24515789478304e-45,9.4744296707999e-40
"234714","2L",19032468,1.5938954298707e-37,2.0118370281691e-32
"234715","2L",19032498,1.22534901033053e-36,1.33250070190368e-31
"234720","2L",19033227,9.2238115827996e-36,8.60694017947287e-31
"234723","2L",19033512,9.30759070759455e-32,3.8249858175773e-27
"234739","2L",1903468,8.77512989004664e-20,3.36641036932161e-16
"234740","2L",19034738,3.56746364541361e-17,7.92804192794503e-14
"234761","2L",19035530,1.17783442475576e-30,3.913232694746e-26
"234763","2L",19035569,2.59580259694337e-29,6.42667811896273e-25
"234765","2L",19035813,1.08287888698218e-27,1.94516366441675e-23
"234770","2L",19036103,7.09942646149582e-25,7.32845158060302e-21
"234843","2L",19042702,7.56450366450076e-30,2.12381183564897e-25
"234847","2L",19042863,1.25141451276419e-28,2.69269281860003e-24
"234849","2L",19043328,2.89815386359611e-28,5.81143408086086e-24
"234851","2L",19043437,1.16460895022577e-28,2.51933271296601e-24
"234898","2L",1904641,3.0460803474026e-28,6.08583102255063e-24
"234947","2L",19049943,4.43034225004803e-18,1.20051456956285e-14
"234950","2L",19050018,7.5004556761046e-17,1.54566199180945e-13
"234952","2L",19050069,2.42689151887266e-17,5.60367016538664e-14
"234953","2L",19050155,1.34460989712371e-17,3.28496949199805e-14
"234968","2L",1905108,1.72833516508866e-29,4.48725837311012e-25
"235001","2L",19052684,2.16929663432179e-26,3.0218993491782e-22
"235006","2L",1905329,2.33709979795874e-16,4.32081388040262e-13
"235011","2L",19053825,1.01765782481289e-18,3.14079711404483e-15
"235013","2L",19053904,1.39042284069583e-19,5.1141210375969e-16
"235019","2L",1905436,5.62101209668331e-22,3.28563580534865e-18
"235020","2L",19054367,1.32456898317558e-21,7.27473257617301e-18
"235027","2L",19055620,7.89251030856291e-25,8.09099412921313e-21
"235219","2L",19069158,7.73978845830839e-29,1.7230836438267e-24
"235250","2L",19070512,7.2098482439747e-33,3.68622620692787e-28
"235254","2L",19070616,2.03809903212123e-24,1.9324071410197e-20
"235260","2L",19071176,2.72417811875815e-22,1.70177422169285e-18
"235277","2L",1907200,8.14191509892938e-16,1.33357193503125e-12
"235283","2L",1907221,1.08657569298153e-25,1.32191902165553e-21
"235298","2L",19072606,9.02059384941488e-20,3.45261394492669e-16
"235299","2L",19072615,9.59090106202003e-20,3.64670825286479e-16
"235301","2L",19072732,1.1987270111993e-19,4.467156807946e-16
"235335","2L",19075164,6.25868318454005e-24,5.40817408971457e-20
"235357","2L",19076086,1.66609904444833e-34,1.21422676630357e-29
"235367","2L",1907705,2.81688910648397e-36,2.87521927564662e-31
"235404","2L",19078623,1.59663299067201e-28,3.36382638664463e-24
"235470","2L",1908116,6.55347706346031e-25,6.82720479506344e-21
"235494","2L",19081780,2.43544198201696e-20,1.04584892897058e-16
"235518","2L",19082609,1.49873069098687e-25,1.7644929671046e-21
"235523","2L",1908270,1.06919730610884e-26,1.58326921420565e-22
"235552","2L",19084065,2.0596071101781e-26,2.87994518168634e-22
"235560","2L",19084304,9.56848609851413e-25,9.67926562236696e-21
"235572","2L",19084510,1.28662992337473e-26,1.88095397083703e-22
"235592","2L",19085097,1.12784506545312e-29,3.0573568045881e-25
"235615","2L",1908577,1.09681993300526e-26,1.61937543228953e-22
"235637","2L",19086651,5.36683953754084e-25,5.69593966265498e-21
"235641","2L",19086810,5.6793011260408e-29,1.29391010597799e-24
"235647","2L",1908699,3.58199439669574e-35,2.99632689109068e-30
"235652","2L",19087471,4.10935693866215e-19,1.36979818892179e-15
"235661","2L",19087854,1.89528103597442e-48,1.19080895911072e-42
"235704","2L",19089409,5.20283163811351e-20,2.08863751445827e-16
"235766","2L",19091729,4.25120739250039e-16,7.41361279669896e-13
"235790","2L",1909291,3.97204203349035e-18,1.08758373764591e-14
"235812","2L",19093968,1.97448596898301e-15,2.96882637406685e-12
"235815","2L",19094042,2.30439524792427e-18,6.63371221794777e-15
"235816","2L",19094109,2.37046797058228e-17,5.48638218557605e-14
"235851","2L",1909527,1.06522417626731e-18,3.2765137060862e-15
"235887","2L",19096822,1.57997334518431e-24,1.52775383329906e-20
"235946","2L",19098991,5.29007771297234e-20,2.11974915089216e-16
"235949","2L",19099128,5.43148571223608e-19,1.76860085448886e-15
"235950","2L",19099207,1.83454113737549e-19,6.57385051814641e-16
"235951","2L",19099284,4.4122563010865e-18,1.19630164405711e-14
"236078","2L",19103909,3.1403874894265e-16,5.63460053938792e-13
"236111","2L",19105500,1.63201229324662e-24,1.57298379023187e-20
"236128","2L",1910635,4.48292127695723e-23,3.26334418523494e-19
"236203","2L",1911017,5.79040582022554e-45,2.12617627232934e-39
"236210","2L",19110541,7.13646996222282e-52,7.76052467795389e-46
"236301","2L",19113942,3.74188265133678e-19,1.25874149656079e-15
"236357","2L",19116314,1.47091664569339e-15,2.27618069262889e-12
"236404","2L",19118953,6.41893702930126e-27,9.8687551970897e-23
"236512","2L",19123862,3.17602152472185e-24,2.90137439363139e-20
"236821","2L",1914124,2.36579499031963e-25,2.6852478057239e-21
"236937","2L",19146723,1.56220546442717e-22,1.02219764569456e-18
"237006","2L",19156448,9.0021180708242e-17,1.82087720333274e-13
"237147","2L",19164195,4.05176135767665e-29,9.56242474237808e-25
"237152","2L",19164396,6.57000935285434e-30,1.86316715493349e-25
"237163","2L",19164885,1.27653931410445e-25,1.52674923960212e-21
"237164","2L",19164985,4.74210033036246e-23,3.43344970610409e-19
"237181","2L",19165785,7.91259129179059e-17,1.6211404319922e-13
"237212","2L",19167097,1.2138007387427e-29,3.25486344591661e-25
"237240","2L",19168069,1.45030245125614e-17,3.51373265702562e-14
"237256","2L",19169402,9.91845645506055e-16,1.59462295744596e-12
"237259","2L",19169489,6.28556821987533e-20,2.48275485808108e-16
"237262","2L",19169958,8.91535391625238e-17,1.80513521308991e-13
"237344","2L",19175571,1.25489566895035e-27,2.22308323476679e-23
"237550","2L",19185575,9.52343949735194e-19,2.95957182801543e-15
"237555","2L",19185764,4.56020610463636e-21,2.26357808738385e-17
"237563","2L",19186240,1.4580704448832e-18,4.3564291653487e-15
"237564","2L",19186340,1.27047706901942e-18,3.84757396944103e-15
"237578","2L",19186954,7.93186402023023e-22,4.52232887436699e-18
"237593","2L",19187396,1.00425728940307e-24,1.01226242738009e-20
"237601","2L",19187775,8.71647211931827e-22,4.93385341999384e-18
"237663","2L",19190977,8.81549749129579e-20,3.37868756019737e-16
"237670","2L",19191240,8.32555622657113e-17,1.69738521620632e-13
"237675","2L",19191311,3.04065023176477e-18,8.53979385587183e-15
"240089","2L",19290924,4.9275796396551e-16,8.48014957576189e-13
"240116","2L",1929163,4.15636266635383e-17,9.08506402483706e-14
"240122","2L",19292102,9.15571494334046e-18,2.31750179787084e-14
"240148","2L",19293174,1.6431212868826e-17,3.93602823341457e-14
"240209","2L",19295832,1.00059503727571e-19,3.79213818541498e-16
"240212","2L",19295943,2.67028564200451e-19,9.25454368254155e-16
